Rose Gold Tone Simulated ... Crystal Coil Bracelet,$15.60,Regular $26.00
"
							
						Tri Tone Hoop Earring Set
							
					",$9.00,Regular $18.00
Simply Vera Vera Wang Black ... Drop Earrings,$15.60,Regular $26.00
Napier Gold Tone Textured ... Teardrop Hoop Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Two Tone ... Chain Long Station Necklace Necklace,$20.40,Regular $34.00
Simulated Crystal Linear Stone ... Earrings,$9.00,Regular $18.00
Napier Gold Tone Twisted ... Collar Necklace,$21.60,Regular $36.00
Hoop & Textured Disc Bib ... Necklace,$12.00,Regular $20.00
Snake Chain & Rhinestone ... Multistrand Statement Necklace,$15.00,Regular $30.00
Simulated Crystal Flower ... Necklace,$16.80,Regular $28.00
Simply Vera Vera Wang Dual ... Tassel Seed Bead Knotted Lariat Necklace,$25.20,Regular $42.00
Simply Vera Vera Wang Chain ... Geometric Hoop Earrings,$12.00,Regular $20.00
Dana Buchman Silver Tone ... Textured Hoop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Twist Hoop ... Earrings,$9.80,Regular $14.00
"Gold Tone Heart, Flower & ... Simulated Stone Ring Set",$13.20,Regular $22.00
Simply Vera Vera Wang Black ... Cross Pin,$14.99,Regular $26.00
Napier Multi Colored Simulated ... Crystal Hoop Earrings,$10.80,Regular $18.00
"
							
						Marquise Stretch Bracelet
							
					",$14.40,Regular $24.00
Dana Buchman Twist Braid ... Detail Hoop Earrings,$12.60,Regular $18.00
Dana Buchman Gold Tone Thick ... Hammered Hoop Earrings,$11.20,Regular $16.00
Simply Vera Vera Wang Red ... Simulated Crystal Threader Hoop Earrings,$12.00,Regular $20.00
"
							
						Necklace & Stud Earring Set
							
					",$14.40,Regular $24.00
"Tassel, Bead & Charm Detail ... Stretch Bracelet Set",$15.60,Regular $26.00
Simply Vera Vera Wang Pink ... Simulated Crystal Stretch Bracelet,$15.60,Regular $26.00
Gold Tone Simulated Stone ... Heart & Star Ring Set,$13.20,Regular $22.00
Simply Vera Vera Wang ... Simulated Stone Threader Hoop Earrings,$12.00,Regular $20.00
Gold Tone Organic Hoop ... Earrings,$11.20,Regular $16.00
"LOLI BIJOUX Breast Cancer ... Awareness ""Surrounded By Light"" Cord Bracelet Set",$31.50,Regular $42.00
Napier Simulated Crystal Ball ... Drop Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang ... Simulated Crystal Mouse Pin,$14.99,Regular $26.00
Peach Simulated Crystal Multi ... Row Stretch Bracelet,$18.00,Regular $30.00
Simply Vera Vera Wang ... Corkscrew Texture Nickel Free Hoop Earrings,$12.00,Regular $20.00
Dana Buchman Crystal Ball & ... Chain Linear Drop  Earrings,$15.40,Regular $22.00
Silver Tone Disc Detail J-Hoop ... Earrings,$8.40,Regular $14.00
Napier Gold Tone Chain Detail ... Threader Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang ... Multi-Color Stone Multi-Strand Necklace,$27.60,Regular $46.00
"
							
						Twist Triple-Hoop Earrings
							
					",$9.00,Regular $18.00
"
							
						Geometric Stud Earring Set
							
					",$10.80,Regular $18.00
Napier Silver Tone Textured ... Hoop Clip-On Earrings,$9.60,Regular $16.00
LC Lauren Conrad Birthstone ... Shaker Pendant Necklace,$9.80,Regular $14.00
Gold Tone Geometric Chain Drop ... Nickel Free Earrings,$8.40,Regular $14.00
Multistrand Rhinestone Chain ... Statement Necklace,$15.00,Regular $30.00
LC Lauren Conrad Cubic ... Zirconia Arrow Necklace,$12.60,Regular $18.00
Two Stone Multi Colored Ombre ... Drop Earrings,$8.99,Regular $18.00
LC Lauren Conrad Layered Heart ... Pendant Necklace,$12.60,Regular $18.00
Silver Tone Simulated Crystal ... Stretch Bracelet,$16.80,Regular $28.00
Napier Textured Drop Pendant ... Necklace,$16.80,Regular $28.00
Napier Simulated Crystal ... Geometric Drop Earrings,$10.80,Regular $18.00
LC Lauren Conrad Leaf & Bead ... Multistrand Necklace,$9.80,Regular $14.00
Tri Tone Double Hoop Drop ... Earrings,$7.00,Regular $14.00
Simply Vera Vera Wang Black ... Fireball Statement Necklace,$22.80,Regular $38.00
LC Lauren Conrad Open Work ... Crystal Ring,$9.80,Regular $14.00
LC Lauren Conrad Clear Bead & ... Rose Gold Tone Flower Charm Stretch Bracelet Set,$12.60,Regular $18.00
Layered Silver Tone Disc ... Detail Multi Strand Necklace,$18.00,Regular $30.00
Dana Buchman Oval Drop Hoop ... Earrings,$9.80,Regular $14.00
Simply Vera Vera Wang Blue ... Simulated Crystal Fireball Stud Earrings,$8.40,Regular $14.00
LOLI BIJOUX Breast Cancer ... Awareness Bracelet Set,$34.50,Regular $46.00
Napier Textured C-Hoop ... Earrings.,$9.60,Regular $16.00
Simply Vera Vera Wang Blue ... Simulated Crystal Drop Earrings,$8.40,Regular $14.00
LC Lauren Conrad Rose Gold ... Tone Simulated Stone Cross Ring Set,$9.80,Regular $14.00
Napier Simulated Crystal ... Textured Bracelet,$14.40,Regular $24.00
LC Lauren Conrad Double Row ... Flower Pave Ring,$9.80,Regular $14.00
1928 Polished & Faceted Bead ... Coil Bracelet,$25.50,Regular $34.00
LC Lauren Conrad Simulated ... Pearl Band Ring,$8.40,Regular $12.00
LC Lauren Conrad Pastel Arrow ... Necklace,$9.80,Regular $14.00
Simply Vera Vera Wang ... Simulated Crystal Stretch Bracelet Set,$18.00,Regular $30.00
"
							
						Dana Buchman Necklace
							
					",$25.20,Regular $36.00
Rose Gold Fringe Nickel-Free ... Drop Post Earrings,$12.00,Regular $20.00
Rose Gold Tone Marquise Link ... Necklace,$15.60,Regular $26.00
"
							
						Necklace & Stud Earring Set
							
					",$12.00,Regular $20.00
Silver Tone Bead & Charm ... Detail Necklace And Earring Set,$13.20,Regular $22.00
LC Lauren Conrad Butterfly ... Bypass Ring,$12.60,Regular $18.00
LC Lauren Conrad Blue ... Simulated Stone Ring Set,$12.60,Regular $18.00
Peach Simulated Crystal Double ... Row Stretch Bracelet,$10.80,Regular $18.00
Silver Tone Casting Chain ... Layered Multi Strand Necklace,$15.60,Regular $26.00
Hammered Drop Pendant Necklace ... & Stud Earring Set,$18.00,Regular $30.00
Pink Simulated Crystal ... Graduated Stick Necklace,$15.60,Regular $26.00
Napier Filigree Square Clip-On ... Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang Cubic ... Zirconia Stud Earring Set,$12.00,Regular $20.00
Simply Vera Vera Wang Fireball ... & Chain Drop Earrings,$10.80,Regular $18.00
Napier Simulated Crystal Hoop ... Earrings,$8.40,Regular $14.00
Dana Buchman Doorknocker Hoop ... Drop Earrings,$9.80,Regular $14.00
Dana Buchman Simulated Abalone ... Double Strand Pendant Necklace,$19.60,Regular $28.00
LC Lauren Conrad Mother of ... Pearl Flower Ring,$12.60,Regular $18.00
Pink Simulated Crystal Pave ... Teardrop Earrings,$10.80,Regular $18.00
Dana Buchman Silver Tone ... Clip-On C-Hoop Earrings,$11.20,Regular $16.00
Dana Buchman Tri Tone Circle ... Link Collar Necklace,$19.60,Regular $28.00
Dana Buchman Textured ... Concentric Hoop Drop Earrings,$12.60,Regular $18.00
Dana Buchman Textured ... Doorknocker Earrings,$11.20,Regular $16.00
"Silver Tone Heart, Pizza & ... Crown Ring Set",$13.20,Regular $22.00
"Silver Tone Star, Cross & Pom ... Pom Ring Set",$13.20,Regular $22.00
Napier Black Simulated Crystal ... Multi Row Bracelet,$14.40,Regular $24.00
Napier Gold Tone Twisted ... Linear Drop Earrings,$10.80,Regular $18.00
"
							
						Dana Buchman Earrings
							
					",$11.20,Regular $16.00
LOLI BIJOUX Breast Cancer ... Awareness Pink Teardrop Earrings,$28.50,Regular $38.00
Dana Buchman Red Double Drop ... Earrings,$12.60,Regular $18.00
"
							
						3-Row Drop Earrings
							
					",$8.40,Regular $14.00
LC Lauren Conrad Gold Tone ... Shell Pendant Necklace,$12.60,Regular $18.00
Diamond-Shaped Collar ... Necklace,$13.20,Regular $22.00
Mudd® Tri-Tone Disc Charm ... Necklace,$10.80,Regular $18.00
"
							
						Napier Stretch Bracelet
							
					",$14.40,Regular $24.00
"Gold Tone Glitter Star, Coffee ... & Simulated Stone Ring Set",$13.20,Regular $22.00
Gold Tone Hammered Disc & ... Clear Bead Nickel Free Drop Earrings,$8.40,Regular $14.00
Gold Tone Simulated Stone ... Stretch Bracelet,$11.00,Regular $22.00
"Mudd® Heart, Star, Bird & Bow ... Stud Earring Set",$13.20,Regular $22.00
Napier Simulated Crystal Multi ... Row Bracelet,$14.40,Regular $24.00
"Silver Tone Heart, Glitter & ... Simulated Stone Ring Set",$13.20,Regular $22.00
Rose Gold Tone Simulated ... Crystal Stud Earring Set,$9.00,Regular $18.00
Long Simulated Pearl Station ... Necklace & Stud Earring Set,$15.60,Regular $26.00
Dana Buchman Silver Tone ... Linear Drop Post Earrings,$9.80,Regular $14.00
"
							
						Dana Buchman Swirl Necklace
							
					",$21.00,Regular $30.00
"Silver Tone Butterfly, Star, ... Rainbow & Flower Ring Set",$13.20,Regular $22.00
Dana Buchman Tassel Drop ... Earrings,$12.60,Regular $18.00
Dana Buchman Black Geometric ... Threader Drop Earrings,$11.20,Regular $16.00
Simply Vera Vera Wang Blue ... Simulated Crystal Stretch Bracelet,$18.00,Regular $30.00
LC Lauren Conrad Long Round ... Shaker Pendant Necklace,$12.60,Regular $18.00
Dana Buchman Cobra Chain ... Tasseled Pendant Necklace,$22.40,Regular $32.00
Simply Vera Vera Wang Textured ... Hoop Earrings,$8.40,Regular $14.00
Dana Buchman Tri Tone Triple ... Circle Drop Earrings,$11.20,Regular $16.00
1928 Nickel Free Faceted Stone ... Rectangle Halo Stud Earrings,$21.00,Regular $28.00
Gold Tone Simulated Crystal ... Chain Linear Nickel Free Drop Earrings,$8.40,Regular $14.00
Silver Tone Hammered Detail ... Bangle Bracelet Set,$15.60,Regular $26.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Drop Earrings,$12.60,Regular $18.00
Gold Tone Twist Detail Cuff ... Bracelet,$13.20,Regular $22.00
Simulated Stone Linear Drop ... Earrings,$9.00,Regular $18.00
"
							
						Napier Blue Fringe Y Bracelet
							
					",$19.20,Regular $32.00
Napier Dragonfly 3-Pair Stud ... Earring Set,$10.80,Regular $18.00
LC Lauren Conrad Blue Oval ... Stud Earrings,$8.40,Regular $12.00
LC Lauren Conrad Heart Button ... Stud Nickel Free Earrings,$8.40,Regular $12.00
Gold Tone Cubic Zirconia Stud ... Earring Set,$8.40,Regular $14.00
LC Lauren Conrad Lotus Pendant ... Necklace Set,$12.60,Regular $18.00
Jennifer Lopez Textured Disc ... Kite Earrings,$12.60,Regular $18.00
Gold Tone Open Drop Hoop ... Nickel Free Post Earrings,$8.40,Regular $14.00
LC Lauren Conrad Rose Gold ... Tone Simulated Stone & Tassel Detail Pendant Necklace,$15.40,Regular $22.00
Two Tone Plain/Twist Hoop ... Earrings,$7.20,Regular $12.00
Silver Tone Disc Charm Blue ... Sodalite Bangle Bracelet Set,$13.20,Regular $22.00
LC Lauren Conrad Hoop ... Earrings,$8.40,Regular $12.00
Gold Tone Geometric Bead Drop ... Earrings,$9.00,Regular $18.00
Dana Buchman Silver Tone ... Curved Bar Collar Necklace,$19.60,Regular $28.00
Mudd® Silver-Tone Hoop Earring ... Set,$8.40,Regular $14.00
1928 Round Stone Filigree ... Stretch Bracelet,$18.00,Regular $24.00
Chain Tassel Simulated Stone ... Detail Pendant Necklace,$15.60,Regular $26.00
"Gold Tone Unicorn, Peace & ... Rainbow Ring Set",$13.20,Regular $22.00
Two Tone Cubic Zirconia & Ball ... Stud Earring Set,$10.80,Regular $18.00
"
							
						Polished Hoop Earrings
							
					",$6.30,Regular $14.00
Dana Buchman 3-Row Pendant ... Necklace,$19.60,Regular $28.00
"
							
						Napier Necklace
							
					",$16.80,Regular $28.00
Gold Tone Simulated Crystal ... Y-Necklace,$13.20,Regular $22.00
Jennifer Lopez Simulated ... Crystal Hoop Earrings,$15.40,Regular $22.00
Simulated Crystal Kite ... Earrings,$15.60,Regular $26.00
Gold Tone Bead & Purple Jasper ... Stretch Bracelet Set,$13.20,Regular $22.00
Gold Tone Casting Detail Multi ... Strand Necklace,$15.60,Regular $26.00
Simulated Crystal Hoop Drop ... Earrings,$9.00,Regular $18.00
Napier Simulated Pearl Double ... Drop Earrings,$10.80,Regular $18.00
Dana Buchman Gold Tone Cubic ... Zirconia Teardrop Earrings,$14.00,Regular $20.00
1928 Simulated Crystal Floral ... Stretch Bracelet,$24.00,Regular $32.00
Dana Buchman Intertwined ... Triple Hoop Earrings,$11.20,Regular $16.00
Silver Tone Open Circle & Blue ... Sodalite Pendant Necklace,$13.20,Regular $22.00
Napier Cubic Zirconia ... Geometric Drop Earrings,$10.80,Regular $18.00
"
							
						Textured Hoop Earrings
							
					",$7.20,Regular $12.00
LOLI BIJOUX Breast Cancer ... Awareness Beaded Pink Ribbon Charm Bracelet,$33.00,Regular $44.00
Napier Beaded Clip On Door ... Knocker Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Seed ... Bead Tassel Y Necklace,$22.80,Regular $38.00
Gold Tone Disc Charm & Bead ... Bangle Bracelet Set,$13.20,Regular $22.00
Multi Strand Snake Chain ... Necklace,$15.60,Regular $26.00
"
							
						Jennifer Lopez Hoop Earrings
							
					",$9.80,Regular $14.00
Dana Buchman Teardrop Hoop ... Earrings,$11.20,Regular $16.00
Gold Tone Hammered Doorknocker ... Stud Earrings,$9.80,Regular $14.00
LC Lauren Conrad Rose Gold ... Tone Rainbow Simulated Stone Detail Nickel Free Hoop Earrings,$9.80,Regular $14.00
Silver Tone Charm Detail Multi ... Strand Faux Suede Necklace,$15.60,Regular $26.00
Napier Simulated Crystal Stud ... Earring Set,$10.80,Regular $18.00
Rose Gold Nickel Free Double ... Hoop Earrings,$8.40,Regular $14.00
Dana Buchman Simulated Crystal ... Double Hoop Earrings,$11.20,Regular $16.00
LC Lauren Conrad Simulated ... Crystal Layered Cross Necklace,$15.40,Regular $22.00
Simpy Vera Vera Wang Beaded ... Chain Earrings,$16.80,Regular $28.00
Multi Colored Simulated ... Crystal Cluster Drop Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Hoop ... Earrings,$8.40,Regular $14.00
LC Lauren Conrad Red Flower ... Leaf Cluster Nickel Free Drop Earrings,$9.80,Regular $14.00
Simply Vera Vera Wang ... Simulated Pearl & Crystal Drop Earrings,$8.40,Regular $14.00
LC Lauren Conrad Pave Star ... Jacket Earring,$9.80,Regular $14.00
Gold Tone Brushed Drop ... Necklace,$13.20,Regular $22.00
Gold Tone Simulated Crystal ... Hoop Threader Nickel Free Drop Earrings,$8.40,Regular $14.00
Napier Textured Stretch ... Bracelet,$14.40,Regular $24.00
Napier Silver Tone Engraved ... Drop Earrings,$10.80,Regular $18.00
Silver Tone Half Circle Detail ... Pendant Necklace,$13.20,Regular $22.00
Simulated Stone Detail Layered ... Teardrop Earrings,$10.80,Regular $18.00
Dana Buchman Simulated Crystal ... Drop Earrings,$11.20,Regular $16.00
Jennifer Lopez Pointed Hoop ... Earrings,$12.60,Regular $18.00
Dana Buchman Disc Multi Strand ... Station Necklace,$19.60,Regular $28.00
Jennifer Lopez Oval Hoop ... Earrings,$12.60,Regular $18.00
Dana Buchman Silver Tone ... Hammered Hoop Earrings,$12.60,Regular $18.00
"
							
						Napier Drop Earrings
							
					",$10.80,Regular $18.00
1928 Graduated Simulated Pearl ... Drop Earrings,$13.50,Regular $18.00
Gold Tone Simulated Crystal ... Multi Strand Pendant Drop Necklace,$18.00,Regular $30.00
Gold Tone Simulated Crystal ... Multi Strand Tassel Pendant Necklace,$15.60,Regular $26.00
Gold Tone Simulated Crystal ... Multi Strand Pendant Necklace,$13.20,Regular $22.00
Napier Twisted Multi Hoop ... Earrings,$8.40,Regular $14.00
Simply Vera Vera Wang Jet Bead ... Hoop Earrings,$13.20,Regular $22.00
Mudd® Owl & Tree of Life ... Textured Ring Set,$10.80,Regular $18.00
Napier Dragonfly Leverback ... Drop Earrings,$9.60,Regular $16.00
Woven Chain & Bead Detail Drop ... Earrings,$10.80,Regular $18.00
Dana Buchman Red Link Stretch ... Bracelet,$19.60,Regular $28.00
Simulated Stone Detail Linear ... Drop Earrings,$10.80,Regular $18.00
Napier 3-pair Pear Stud ... Earrings Set,$12.00,Regular $20.00
"
							
						Dana Buchman Bracelet
							
					",$22.40,Regular $32.00
"
							
						Napier Button Earrings
							
					",$9.60,Regular $16.00
1928 Faceted Teardrop Caged ... Pendant Necklace,$21.00,Regular $28.00
"
							
						Napier 3-Pair Stud Set
							
					",$10.80,Regular $18.00
Dana Buchman Textured Circle ... Link Pendant Necklace,$19.60,Regular $28.00
Dana Buchman Brown Double Drop ... Earrings,$11.20,Regular $16.00
1928 Simulated Crystal ... Teardrop Necklace,$21.00,Regular $28.00
LC Lauren Conrad Gold Tone ... Simulated Stone Nickel Free Stud Earring Set,$12.60,Regular $18.00
LC Lauren Conrad Simulated ... Crystal Heart Link Nickel Free Bracelet Set,$9.80,Regular $14.00
1928 Nickel Free Faceted Stone ... Cluster Stud Earrings,$15.00,Regular $20.00
1928 Round Faceted Stone Drop ... Earrings,$18.75,Regular $25.00
Napier Simulated Crystal Drop ... Earrings,$12.00,Regular $20.00
Gold Tone Simulated Stone ... Multi Strand Y-Necklace,$15.60,Regular $26.00
Blue Simulated Stone Flower ... Motif Stud Earrings,$8.99,Regular $18.00
Dana Buchman Gold Tone Twisted ... Hoop Earrings,$11.20,Regular $16.00
"
							
						Dana Buchman Button Earrings
							
					",$14.00,Regular $20.00
Dana Buchman Silver Tone Tube ... Hoop Earrings,$11.20,Regular $16.00
1928 Milgrain Chevron Stretch ... Bracelet,$24.00,Regular $32.00
Dana Buchman Blue Teardrop ... Stud Earrings,$9.80,Regular $14.00
Dana Buchman Simulated Crystal ... Stone Hoop Pendant Necklace,$19.60,Regular $28.00
"
							
						Dana Buchman Bracelet
							
					",$19.60,Regular $28.00
Napier Textured Silver Tone ... Hoop Clip On Earrings,$9.60,Regular $16.00
"
							
						Napier Textured Hoop Earrings
							
					",$9.60,Regular $16.00
LC Lauren Conrad Rose Gold ... Tone Clear Bead Detail Teardrop Nickel Free Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Gold Tone Red ... & Pink Simulated Crystal Nickel Free Drop Earrings,$9.80,Regular $14.00
1928 Quatrefoil Chandelier ... Earrings,$15.00,Regular $20.00
Jennifer Lopez Vertical Bar ... Double Ring,$11.20,Regular $16.00
Jennifer Lopez Charm Stretch ... Bracelet,$19.60,Regular $28.00
Napier Blue Cluster Stud & ... Hoop Earring Set,$10.80,Regular $18.00
Dana Buchman Multi Strand ... Silver Tone Paneled Pendant Necklace,$19.60,Regular $28.00
LC Lauren Conrad Rose Gold ... Tone Rainbow Simulated Stone Flower Motif Nickel Free Drop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Bead & Tassel ... Necklace,$12.60,Regular $18.00
Crystal Allure Bib Necklace & ... Drop Earring Set,$72.00,Regular $120.00
Two Tone Bar Y Necklace & Drop ... Earring Set,$13.00,Regular $26.00
Gold Tone Disc & Clear Bead ... Layered Adjustable Bracelet,$13.20,Regular $22.00
Napier Geometric Oval Drop ... Earrings,$9.60,Regular $16.00
Dana Buchman Twisted Front ... Chain Stretch Bracelet,$19.60,Regular $28.00
Simply Vera Vera Wang Circle ... Hinged Cuff Bracelet,$15.60,Regular $26.00
Two Tone Snake Chain Long Y ... Necklace,$15.00,Regular $30.00
"
							
						Napier Stretch Bracelet
							
					",$14.40,Regular $24.00
Dana Buchman Silver Tone ... Paneled Stretch Bracelet,$19.60,Regular $28.00
LOLI BIJOUX Breast Cancer ... Awareness Pink Geometric Necklace Set,$33.00,Regular $44.00
Men's Black Faux Suede ... Simulated Stone Choker Necklace,$15.40,Regular $22.00
Dana Buchman Red & Pink Double ... Drop Earrings,$11.20,Regular $16.00
LC Lauren Conrad Simulated ... Crystal Pendant Layered Necklace,$12.60,Regular $18.00
Napier Butterfly Leverback ... Earrings,$9.60,Regular $16.00
Napier Butterfly Double-Strand ... Pendant Necklace,$14.40,Regular $24.00
Crystal Allure Multirow ... Stretch Bracelet,$24.00,Regular $40.00
Simply Vera Vera Wang Jet ... Linear Drop Earrings,$10.80,Regular $18.00
Napier Butterfly 3-Pair Stud ... Earring Set,$10.80,Regular $18.00
"
							
						Dana Buchman Stretch Bracelet
							
					",$19.60,Regular $28.00
Jennifer Lopez Gold Tone ... Nickel Free Twisted Triple Hoop Earrings,$12.60,Regular $18.00
Crystal Allure Oval Link ... Stretch Bracelet,$96.00,Regular $160.00
Crystal Allure Openwork Bib ... Necklace & Kite Drop Earring Set,$105.00,Regular $175.00
Napier Star Circle Drop ... Earrings,$9.60,Regular $16.00
Napier Textured Double Teardop ... Hoop Earrings,$9.60,Regular $16.00
Dana Buchman Gold Tone Stretch ... Bangle Bracelet,$19.60,Regular $28.00
Simply Vera Vera Wang Multi ... Colored Stone Multi Strand Necklace,$20.40,Regular $34.00
1928 Beaded & Faceted Stone ... Bangle Bracelet Set,$28.50,Regular $38.00
Dana Buchman Black Geometric ... Stretch Bracelet,$22.40,Regular $32.00
Textured Multi Row Bangle ... Bracelet,$13.00,Regular $26.00
Napier Simulated Crystal & ... Simulated Pearl Multi Strand Necklace,$16.80,Regular $28.00
Jennifer Lopez Marquise ... Stretch Ring,$14.00,Regular $20.00
Napier Heart Necklace and ... Earring Set,$15.60,Regular $26.00
Napier Gold Tone Simulated ... Stone Small Drop Clip-On Earrings,$10.80,Regular $18.00
LC Lauren Conrad Simulated ... Crystal Shaky Necklace,$12.60,Regular $18.00
Simply Vera Vera Wang ... Simulated Crystal Chain Hoop Earrings,$12.00,Regular $20.00
1928 Porcelain Rose & ... Simulated Crystal Drop Earrings,$16.50,Regular $22.00
Gold Tone Simulated Stone ... Marquise Link Drop Earrings,$9.00,Regular $18.00
Napier Two Tone Textured Hoop ... Earrings,$10.80,Regular $18.00
LC Lauren Conrad Double Strand ... Flower Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Simulated ... Crystal Nickel Free Flower Button Earrings,$8.40,Regular $12.00
Napier Two Tone Milgrain Oval ... Threader Earrings,$8.40,Regular $14.00
Crystal Allure V Bib Necklace ... & Kite Drop Earring Set,$81.00,Regular $135.00
1928 Filigree Circle Drop ... Earrings,$9.00,Regular $12.00
LC Lauren Conrad Nickel Free ... Butterfly Stud Earrings,$8.40,Regular $12.00
Simply Vera Vera Wang ... Multi-Color Stone Stretch Bracelet,$15.60,Regular $26.00
LC Lauren Conrad Long Beaded ... Necklace,$12.60,Regular $18.00
Gold Tone Thick Threader ... Linear Drop Earrings,$10.80,Regular $18.00
Crystal Allure Bib Necklace & ... Drop Earring Set,$96.00,Regular $160.00
Tri Tone Snake Chain Multi ... Strand Necklace,$15.00,Regular $30.00
1928 Openwork Heart Drop ... Earrings,$10.50,Regular $14.00
Dana Buchman Swarovski Crystal ... Drop Earrings,$12.60,Regular $18.00
Simply Vera Vera Wang ... Simulated Crystal Chain Hoop Earrings,$13.20,Regular $22.00
"
							
						Dana Buchamn Necklace
							
					",$16.80,Regular $24.00
Gold Tone Stone Detail Hair ... Barrette,$10.80,Regular $18.00
Gold Tone Stone Linear Post ... Earrings,$7.20,Regular $12.00
Gold Tone Stone Detail Circle ... Button Stud Earrings,$8.40,Regular $14.00
Gold Tone Simulated Opal Drop ... Earrings,$8.40,Regular $14.00
Gold Tone Thick Stone C-Hoop ... Earrings,$9.60,Regular $16.00
Gold Tone Stone Detail Double ... Drop Earrings,$9.60,Regular $16.00
Gold Tone Textured Thick ... Circle C-Hoop Earrings,$9.60,Regular $16.00
Gold Tone Thick Textured ... C-Hoop Earrings,$10.80,Regular $18.00
Gold Tone Stone Linear Drop ... Earrings,$10.80,Regular $18.00
Gold Tone Stone Disc Orbital ... Hoop Drop Earrings,$10.80,Regular $18.00
Gold Tone Oval Tassel Detail ... Drop Earrings,$10.80,Regular $18.00
Gold Tone Simulated Stone Leaf ... Motif Stud Earring Set,$10.80,Regular $18.00
Gold Tone Black Acetate Cuff ... Bracelet,$14.40,Regular $24.00
Gold Tone & Simulated Stone ... Black Bead Multi Row Bracelet,$14.40,Regular $24.00
Gold Tone Half Circle Stone ... Pendant Collar Necklace,$16.80,Regular $28.00
Gold Tone Circle Collar ... Statement Necklace,$19.20,Regular $32.00
Gold Tone Charm & Black Bead ... Necklace,$21.60,Regular $36.00
"Gold Tone Pendant & Clear, ... Black Bead Multi Strand Necklace",$21.60,Regular $36.00
Silver Tone Stone Linear Post ... Earrings,$7.20,Regular $12.00
Silver Tone Hammered Small ... Hoop Earrings,$7.20,Regular $12.00
Silver Tone Circle Double Drop ... Earrings,$8.40,Regular $14.00
Silver Tone Circle Double Drop ... Post Earrings,$9.60,Regular $16.00
Silver Tone Skinny Linear Drop ... Earrings,$9.60,Regular $16.00
Silver Tone Blue Stone ... Teardrop Earrings,$9.60,Regular $16.00
Silver Tone Blue Bead Charm ... Teardrop Earrings,$9.60,Regular $16.00
Silver Tone Blue Simulated ... Stone Teardrop Earrings,$10.80,Regular $18.00
Silver Tone Marquise Threader ... Drop Earrings,$10.80,Regular $18.00
Silver Tone Thick V-Hoop ... Earrings,$10.80,Regular $18.00
Silver Tone Abalone & Leaf ... Motif Button Stud Earring Set,$10.80,Regular $18.00
Silver Tone Blue Bead Charm & ... Tassel Detail Bracelet Set,$14.40,Regular $24.00
Silver Tone Engraved Thick ... Cuff Bracelet,$19.20,Regular $32.00
Silver Tone Open Chain Detail ... Necklace,$14.40,Regular $24.00
Silver Tone Circle Disc Collar ... Necklace,$16.80,Regular $28.00
Silver Tone Multi Strand Bead ... Detail & Tassel Pendant Necklace,$16.80,Regular $28.00
Silver Tone Charm Detail Multi ... Strand Statement Necklace,$19.20,Regular $32.00
Crystal Allure Teardrop Bib ... Necklace & Stud Earring Set,$96.00,Regular $160.00
Two Tone Snake Chain Multi ... Strand Necklace,$15.00,Regular $30.00
Simply Vera Vera Wang ... Simulated Crystal Ombre Hoop Drop Earrings,$12.00,Regular $20.00
Dana Buchman Black Crystal ... Collar Necklace,$25.20,Regular $36.00
Gold Tone Hammered Disc Detail ... Stretch Bracelet,$19.60,Regular $28.00
LC Lauren Conrad Beaded ... Marquise Shape Nickel Free Drop Earrings,$9.80,Regular $14.00
"
							
						Dana Buchman Earrings
							
					",$11.20,Regular $16.00
"
							
						Napier Flower Drop Earrings
							
					",$9.60,Regular $16.00
Gold Tone Half Circle Stone ... Button Stud Earrings,$7.20,Regular $12.00
Gold Tone Thick Click-It Hoop ... Earrings,$8.40,Regular $14.00
Gold Tone Circle Linear Drop ... Post Earrings,$10.80,Regular $18.00
Gold Tone Textured Open Cuff ... Bracelet,$12.00,Regular $20.00
Gold Tone Stone Teardrop ... Pendant Necklace,$16.80,Regular $28.00
Silver Tone Blue Stone Detail ... Multi Strand Necklace,$21.60,Regular $36.00
"
							
						Dana Buchman Necklace
							
					",$16.80,Regular $24.00
Napier Gold Tone Simulated ... Crystal Drop Earrings,$9.60,Regular $16.00
Dana Buchman Silver Tone Oval ... Cuff Bracelet,$16.80,Regular $24.00
Dana Buchman Silver Tone & ... Hematite Tone Hoop Earrings,$12.60,Regular $18.00
Gold Tone Ring Detail Multi ... Strand Necklace,$19.20,Regular $32.00
"
							
						Silver Tone Ball & Bar Ring
							
					",$9.60,Regular $16.00
Silver Tone Thick Blue C-Hoop ... Earrings,$9.60,Regular $16.00
Silver Tone Circle Detail ... Adjustable Cuff Bracelet,$12.00,Regular $20.00
Simply Vera Vera Wang Blue ... Double Strand Necklace,$18.00,Regular $30.00
Crystal Allure Bib Necklace & ... Drop Earring Set,$180.00,Regular $300.00
